1	0.497946	0.497946
2	0.495846	0.495846
3	0.494385	0.494385
4	0.493917	0.493917
5	0.493719	0.493719
6	0.492579	0.492579
7	0.492998	0.492998
8	0.492469	0.492469
9	0.49206	0.49206
10	0.491844	0.491844
11	0.492006	0.492006
12	0.491498	0.491498
13	0.49116	0.49116
14	0.49129	0.49129
15	0.491094	0.491094
16	0.491079	0.491079
17	0.49136	0.49136
18	0.4915	0.4915
19	0.491452	0.491452
20	0.491735	0.491735
21	0.491723	0.491723
22	0.491696	0.491696
23	0.491635	0.491635
24	0.491723	0.491723
25	0.491704	0.491704
26	0.491542	0.491542
27	0.491271	0.491271
28	0.490958	0.490958
29	0.490919	0.490919
30	0.490777	0.490777
31	0.490621	0.490621
32	0.490471	0.490471
33	0.490771	0.490771
34	0.490702	0.490702
35	0.490594	0.490594
36	0.490623	0.490623
37	0.490575	0.490575
38	0.490931	0.490931
39	0.490833	0.490833
40	0.491013	0.491013
41	0.490765	0.490765
42	0.490919	0.490919
43	0.4905	0.4905
44	0.490521	0.490521
45	0.490233	0.490233
46	0.490288	0.490288
47	0.490179	0.490179
48	0.490865	0.490865
49	0.490704	0.490704
50	0.49086	0.49086
51	0.490792	0.490792
52	0.490615	0.490615
53	0.490569	0.490569
54	0.490673	0.490673
55	0.490654	0.490654
56	0.490504	0.490504
57	0.490204	0.490204
58	0.490206	0.490206
59	0.490075	0.490075
60	0.489856	0.489856
61	0.489842	0.489842
62	0.489556	0.489556
63	0.489623	0.489623
64	0.489763	0.489763
65	0.490123	0.490123
66	0.489983	0.489983
67	0.489858	0.489858
68	0.489904	0.489904
69	0.48989	0.48989
70	0.490144	0.490144
71	0.490223	0.490223
72	0.490421	0.490421
73	0.490642	0.490642
74	0.490298	0.490298
75	0.490029	0.490029
76	0.490315	0.490315
77	0.490635	0.490635
78	0.490415	0.490415
79	0.490104	0.490104
80	0.490242	0.490242
81	0.490065	0.490065
82	0.489981	0.489981
83	0.489929	0.489929
84	0.489904	0.489904
85	0.490123	0.490123
86	0.490154	0.490154
87	0.489715	0.489715
88	0.489946	0.489946
89	0.489971	0.489971
90	0.489673	0.489673
91	0.489821	0.489821
92	0.489938	0.489938
93	0.4898	0.4898
94	0.49014	0.49014
95	0.48975	0.48975
96	0.489656	0.489656
97	0.4901	0.4901
98	0.489837	0.489837
99	0.489619	0.489619
100	0.489598	0.489598
101	0.489344	0.489344
102	0.489185	0.489185
103	0.488821	0.488821
104	0.489104	0.489104
105	0.488806	0.488806
106	0.48879	0.48879
107	0.488733	0.488733
108	0.488775	0.488775
109	0.488546	0.488546
110	0.488604	0.488604
111	0.488448	0.488448
112	0.48846	0.48846
113	0.48849	0.48849
114	0.488452	0.488452
115	0.488854	0.488854
116	0.488669	0.488669
117	0.488808	0.488808
118	0.488671	0.488671
119	0.488569	0.488569
120	0.489046	0.489046
121	0.488856	0.488856
122	0.488573	0.488573
123	0.488673	0.488673
124	0.488537	0.488537
125	0.488377	0.488377
126	0.488471	0.488471
127	0.488263	0.488263
128	0.488235	0.488235
129	0.488025	0.488025
130	0.487837	0.487837
131	0.487871	0.487871
132	0.487533	0.487533
133	0.487519	0.487519
134	0.487306	0.487306
135	0.48706	0.48706
136	0.486983	0.486983
137	0.487396	0.487396
138	0.486996	0.486996
139	0.486998	0.486998
140	0.486817	0.486817
141	0.486798	0.486798
142	0.486881	0.486881
143	0.486631	0.486631
144	0.486492	0.486492
145	0.486385	0.486385
146	0.486352	0.486352
147	0.486113	0.486113
148	0.486152	0.486152
149	0.486171	0.486171
150	0.486246	0.486246
151	0.486265	0.486265
152	0.486015	0.486015
153	0.485867	0.485867
154	0.486006	0.486006
155	0.48574	0.48574
156	0.485529	0.485529
157	0.485454	0.485454
158	0.485287	0.485287
159	0.485246	0.485246
160	0.485321	0.485321
161	0.48496	0.48496
162	0.485019	0.485019
163	0.485075	0.485075
164	0.484888	0.484888
165	0.48511	0.48511
166	0.485162	0.485162
