0   0.042634
1	0.04302
2	0.041837
3	0.042249
4	0.040849
5	0.042162
6	0.041791
7	0.043382
8	0.043531
9	0.042544
10	0.04479
11	0.041802
12	0.04141
13	0.042994
14	0.042732
15	0.046908
16	0.041748
17	0.043107
18	0.042708
19	0.043388
20	0.043316
21	0.043986
22	0.042049
23	0.044146
24	0.041589
25	0.044231
26	0.041372
27	0.04309
28	0.043431
29	0.043079
30	0.042261
31	0.043158
32	0.042814
33	0.043845
34	0.039902
35	0.045435
36	0.041944
37	0.042612
38	0.04257
39	0.043103
40	0.041877
41	0.041245
42	0.042785
43	0.043288
44	0.041748
45	0.042646
46	0.041008
47	0.044456
48	0.042697
49	0.042308
50	0.042454
51	0.042849
52	0.041674
53	0.043448
54	0.041732
55	0.042397
56	0.041927
57	0.044301
58	0.043372
59	0.044392
60	0.043725
61	0.043972
62	0.044642
63	0.045402
64	0.042424
65	0.042605
66	0.04339
67	0.042679
68	0.041846
69	0.042067
70	0.042575
71	0.042671
72  0.044192
73	0.04224
74	0.041993
75	0.044614
76	0.042298
77	0.043806
78	0.04253
79	0.042512
80	0.042527
81	0.042961
82	0.043007
83	0.0418
84	0.04304
85	0.041827
86	0.042558
87	0.045423
88	0.04076
89	0.042729
90	0.043237
91	0.042143
92	0.043299
93	0.044718
94	0.042961
95	0.042616
96	0.043168
97	0.043737
98	0.043269
99	0.042313
