1	0.498404	0.123223
2	0.497867	0.122685
3	0.497831	0.12265
4	0.497425	0.122244
5	0.497248	0.122067
6	0.496965	0.121783
7	0.496669	0.121487
8	0.4967	0.121519
9	0.496215	0.121033
10	0.49604	0.120858
11	0.495898	0.120717
12	0.4959	0.120719
13	0.495869	0.120687
14	0.495817	0.120635
15	0.49539	0.120208
16	0.495248	0.120067
17	0.495042	0.11986
18	0.494662	0.119481
19	0.494542	0.11936
20	0.494256	0.119075
21	0.494238	0.119056
22	0.494027	0.118846
23	0.493773	0.118592
24	0.493656	0.118475
25	0.49364	0.118458
26	0.493344	0.118162
27	0.493204	0.118023
28	0.493027	0.117846
29	0.49291	0.117729
30	0.492735	0.117554
31	0.49261	0.117429
32	0.492479	0.117298
33	0.49239	0.117208
34	0.492321	0.11714
35	0.492179	0.116998
36	0.492123	0.116942
37	0.492015	0.116833
38	0.491879	0.116698
39	0.491669	0.116488
40	0.491498	0.116317
41	0.491225	0.116044
42	0.49094	0.115758
43	0.490635	0.115454
44	0.490585	0.115404
45	0.4902	0.115019
46	0.490042	0.11486
47	0.489823	0.114642
48	0.48981	0.114629
49	0.4897	0.114519
50	0.489558	0.114377
51	0.489325	0.114144
52	0.489312	0.114131
53	0.489308	0.114127
54	0.489196	0.114015
55	0.489046	0.113865
56	0.488869	0.113688
57	0.488792	0.11361
58	0.488777	0.113596
59	0.48875	0.113569
60	0.488644	0.113463
61	0.488533	0.113352
62	0.488579	0.113398
63	0.488579	0.113398
64	0.488452	0.113271
65	0.488342	0.11316
66	0.488438	0.113256
67	0.488225	0.113044
68	0.488073	0.112892
69	0.487996	0.112815
70	0.488058	0.112877
71	0.487894	0.112713
72	0.487883	0.112702
73	0.487733	0.112552
74	0.48755	0.112369
75	0.487658	0.112477
76	0.487667	0.112485
77	0.487581	0.1124
78	0.487477	0.112296
79	0.48739	0.112208
80	0.487381	0.1122
81	0.487079	0.111898
82	0.487021	0.11184
83	0.486967	0.111785
84	0.486833	0.111652
85	0.48671	0.111529
86	0.486756	0.111575
87	0.486708	0.111527
